Running for 480.0 seconds (960 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:46:31   2.3   0.0   1.8  96.0   0.0    1   4854   2178   0.00E
14:46:32   2.5   0.0   0.8  96.7   0.0    1   4740   2050   0.00E
14:46:32   2.5   0.0   1.3  96.2   0.0    1   4998   2194   0.00E
14:46:33   3.5   0.0   1.3  95.2   0.0    1   6854   2450   0.00E
14:46:33   2.8   0.0   1.5  95.7   0.0    1   4966   2488   0.00E
14:46:34   2.3   0.0   1.3  96.5   0.0    1   4826   2376   0.00E
14:46:34   2.3   0.0   1.0  96.7   0.0    1   4952   2344   0.00E
14:46:35   2.5   0.0   1.3  96.0   0.3    1   4912   2370   0.00E
14:46:35   2.8   0.0   1.5  95.7   0.0    1   4988   2298   0.00E
14:46:36   3.0   0.0   1.0  96.0   0.0    1   4884   2084   0.00E
14:46:36   2.5   0.0   1.3  96.2   0.0    1   4890   2264   0.00E
14:46:37   2.5   0.0   1.3  96.2   0.0    1   4744   2134   0.00E
14:46:37   2.0   0.0   1.0  97.0   0.0    1   4930   2340   0.00E
14:46:38   2.3   0.0   0.8  97.0   0.0    3   4930   2298   0.00E
14:46:38   3.0   0.0   0.8  96.2   0.0    1   4946   2180   0.00E
14:46:39   2.3   0.0   1.3  96.5   0.0    1   4800   2226   0.00E
14:46:39   2.5   0.0   1.5  96.0   0.0    1   4986   2324   0.00E
14:46:40   2.3   0.0   1.0  96.7   0.0    1   4902   2278   0.00E
14:46:40   2.8   0.0   1.3  95.2   0.8    1   5082   2318   0.00E
14:46:41   2.0   0.0   1.0  97.0   0.0    1   4844   2176   0.00E
14:46:41   2.0   0.0   1.3  96.7   0.0    1   4876   2282   0.00E
14:46:42   2.3   0.0   1.0  96.7   0.0    1   4770   2352   0.00E
14:46:42   3.0   0.0   1.3  95.7   0.0    1   5098   2432   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:46:43   3.8   0.0   1.2  95.0   0.0    1   5408   2406   0.00E
14:46:43   2.0   0.0   1.0  96.9   0.0    1   5002   2464   0.00E
14:46:44   2.0   0.0   1.5  96.5   0.0    1   4964   2304   0.00E
14:46:44   2.3   0.0   1.3  96.5   0.0    1   5062   2316   0.00E
14:46:45   2.0   0.0   1.0  97.0   0.0    1   4894   2262   0.00E
14:46:45   2.3   0.0   0.8  96.7   0.3    1   5014   2364   0.00E
14:46:46   2.5   0.0   1.0  96.5   0.0    1   4948   2452   0.00E
14:46:46   2.5   0.0   0.8  96.7   0.0    1   4864   2296   0.00E
14:46:47   2.5   0.0   1.3  96.2   0.0    1   4768   2054   0.00E
14:46:47   2.8   0.0   0.8  96.5   0.0    1   4778   2108   0.00E
14:46:48   2.0   0.0   1.0  97.0   0.0    1   4858   2156   0.00E
14:46:48   2.8   0.0   0.8  96.5   0.0    1   4968   2260   0.00E
14:46:49   2.5   0.0   0.8  96.7   0.0    1   4792   2310   0.00E
14:46:49   2.3   0.0   1.3  96.5   0.0    1   4948   2324   0.00E
14:46:50   3.0   0.0   0.8  96.2   0.0    1   4894   2252   0.00E
14:46:50   3.0   0.0   0.8  96.2   0.0    1   4970   2170   0.00E
14:46:51   2.5   0.0   1.3  96.2   0.0    1   4782   2132   0.00E
14:46:51   2.5   0.0   0.8  96.7   0.0    1   4988   2278   0.00E
14:46:52   2.3   0.0   1.3  96.5   0.0    1   4794   2182   0.00E
14:46:52   3.3   0.0   0.8  95.9   0.0    1   5246   2620   0.00E
14:46:53   2.8   0.0   0.8  96.5   0.0    1   4876   2318   0.00E
14:46:53   2.3   0.0   1.0  96.7   0.0    1   5014   2368   0.00E
14:46:54   1.8   0.0   1.0  97.2   0.0    2   4786   2254   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:46:54   2.5   0.0   0.8  96.7   0.0    2   4882   2354   0.00E
14:46:55   2.3   0.0   1.3  96.5   0.0    1   4964   2338   0.00E
14:46:55   2.5   0.0   1.0  96.5   0.0    1   4996   2480   0.00E
14:46:56   2.5   0.0   1.0  96.0   0.5    2   4984   2424   0.00E
14:46:56   2.5   0.0   0.5  97.0   0.0    1   5004   2394   0.00E
14:46:57   2.0   0.0   1.5  96.5   0.0    2   4878   2362   0.00E
14:46:57   2.3   0.0   1.0  96.7   0.0    3   5036   2458   0.00E
14:46:58   2.3   0.0   1.8  96.0   0.0    4   4910   2238   0.00E
14:46:58   2.5   0.0   0.8  96.7   0.0    2   5026   2308   0.00E
14:46:59   2.8   0.0   0.8  96.5   0.0    3   4862   2246   0.00E
14:46:59   2.8   0.0   0.8  96.5   0.0    2   4930   2448   0.00E
14:47:00   3.3   0.0   0.8  96.0   0.0    2   4848   2250   0.00E
14:47:00   2.5   0.0   1.0  96.5   0.0    2   5094   2358   0.00E
14:47:01   2.3   0.0   1.8  95.5   0.5    3   5124   2504   0.00E
14:47:01   2.8   0.0   1.0  96.2   0.0    3   5110   2448   0.00E
14:47:02   3.0   0.0   0.5  96.5   0.0    2   4958   2474   0.00E
14:47:02   3.0   0.0   0.8  96.2   0.0    4   5086   2428   0.00E
14:47:03   2.5   0.0   0.8  96.7   0.0    2   4966   2360   0.00E
14:47:03   2.0   0.0   1.0  96.9   0.0    2   5112   2404   0.00E
14:47:04   3.0   0.0   1.5  95.5   0.0    2   4876   2332   0.00E
14:47:04   2.5   0.0   1.0  96.5   0.0    2   5020   2440   0.00E
14:47:05   2.8   0.0   1.0  96.2   0.0    2   4902   2196   0.00E
14:47:05   2.8   0.0   1.0  96.2   0.0    3   4868   2234   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:47:06   2.3   0.0   0.8  96.7   0.3    2   4954   2362   0.00E
14:47:06   3.0   0.0   0.5  96.5   0.0    2   4934   2260   0.00E
14:47:07   2.5   0.0   0.8  96.7   0.0    1   4868   2300   0.00E
14:47:07   2.0   0.0   1.5  96.5   0.0    1   4954   2320   0.00E
14:47:08   2.0   0.0   1.8  96.2   0.0    1   4920   2254   0.00E
14:47:08   3.0   0.0   1.0  96.0   0.0    1   5000   2284   0.00E
14:47:09   1.8   0.0   1.0  97.2   0.0    2   4656   2082   0.00E
14:47:09   2.5   0.0   1.0  96.5   0.0    1   4928   2332   0.00E
14:47:10   2.3   0.0   1.0  96.7   0.0    1   4880   2140   0.00E
14:47:10   1.8   0.0   1.3  97.0   0.0    1   4832   2064   0.00E
14:47:11   3.0   0.0   0.8  96.0   0.3    1   4894   2194   0.00E
14:47:11   2.3   0.0   1.5  96.2   0.0    1   4928   2258   0.00E
14:47:12   2.5   0.0   1.3  96.2   0.0    1   4894   2384   0.00E
14:47:12   2.0   0.0   0.8  97.2   0.0    2   5202   2366   0.00E
14:47:13   2.3   0.0   0.8  96.7   0.3    3   5140   2500   0.00E
14:47:13   1.8   0.0   0.5  97.7   0.0    1   6742   5984   0.00E
14:47:14   2.3   0.0   1.5  96.2   0.0    1   6306   5604   0.00E
14:47:14  11.4   0.0   1.0  87.6   0.0    2  11870   5054   0.00E
14:47:15   3.8   0.0   0.8  95.5   0.0    3   5792   4464   0.00E
14:47:15   5.1   0.0   0.8  94.2   0.0    1   7596   5276   0.00E
14:47:16   9.1   0.0   1.5  89.4   0.0    2   7132   5510   0.00E
14:47:16   1.8   0.0   1.0  96.9   0.3    2   7762   7924   0.00E
14:47:17  13.0   0.0   2.0  85.0   0.0    2  11934   5080   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:47:17  20.2   0.0   1.0  78.8   0.0    2   9542   4876   0.00E
14:47:18   4.5   0.0   0.8  94.7   0.0    1   7542   5498   0.00E
14:47:18   2.8   0.0   1.0  95.5   0.8    1   6404   4920   0.00E
14:47:19   2.5   0.0   1.0  96.5   0.0    1   6096   4912   0.00E
14:47:19   2.3   0.0   0.3  97.4   0.0    1   6912   5736   0.00E
14:47:20   4.3   0.0   0.8  94.9   0.0    1   7616   6598   0.00E
14:47:20  11.4   0.0   1.3  87.3   0.0    3  22568   8032   0.00E
14:47:21   4.5   0.0   1.5  93.9   0.0    1   9272   3222   0.00E
14:47:21   3.5   0.0   1.0  95.4   0.0    1   5444   2492   0.00E
14:47:22   3.5   0.0   0.5  96.0   0.0    1   5058   2342   0.00E
14:47:22   3.0   0.0   1.0  96.0   0.0    1   4802   2090   0.00E
14:47:23   2.8   0.0   1.0  96.2   0.0    1   4744   2030   0.00E
14:47:23   2.5   0.0   1.0  96.4   0.0    1   4900   2142   0.00E
14:47:24   4.8   0.0   1.5  93.8   0.0    1   7476   2356   0.00E
14:47:24   3.3   0.0   1.5  95.2   0.0    1   5018   2130   0.00E
14:47:25   4.3   0.0   1.5  94.2   0.0    4   6158   4016   0.00E
14:47:25   5.1   0.0   0.8  93.9   0.3    2  10608   7660   0.00E
14:47:26   6.0   0.0   1.5  92.5   0.0    1   9406   6560   0.00E
14:47:26   7.8   0.0   1.3  90.9   0.0    1   7644   4946   0.00E
14:47:27   5.5   0.0   0.8  93.8   0.0    1   6054   3842   0.00E
14:47:27   2.8   0.0   1.3  96.0   0.0    1   5728   3204   0.00E
14:47:28   2.5   0.0   0.5  97.0   0.0    1   4646   2072   0.00E
14:47:28   3.0   0.0   0.5  96.5   0.0    1   4650   1964   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:47:29   3.0   0.0   0.8  96.2   0.0    1   4544   1908   0.00E
14:47:29   3.0   0.0   1.0  96.0   0.0    1   4928   2088   0.00E
14:47:30   3.0   0.0   1.3  95.7   0.0    1   4596   1898   0.00E
14:47:30   2.0   0.0   1.0  97.0   0.0    1   4560   1934   0.00E
14:47:31   2.5   0.0   1.0  96.5   0.0    1   4612   2012   0.00E
14:47:31   2.5   0.0   1.8  95.7   0.0    1   4804   2138   0.00E
14:47:32   2.8   0.0   1.5  95.7   0.0    1   6796   3168   0.00E
14:47:32   2.3   0.0   1.3  96.2   0.3    1   6804   3194   0.00E
14:47:33   2.0   0.0   1.5  96.5   0.0    1   6476   3028   0.00E
14:47:33   2.5   0.0   1.0  96.5   0.0    1   6518   3134   0.00E
14:47:34   2.0   0.0   0.5  97.4   0.0    1   6388   2942   0.00E
14:47:34   2.8   0.0   1.3  96.0   0.0    1   6442   3032   0.00E
14:47:35   2.3   0.0   1.5  96.2   0.0    1   6414   3068   0.00E
14:47:35   2.0   0.0   1.3  96.7   0.0    2   6506   3230   0.00E
14:47:36   3.8   0.0   1.0  95.2   0.0    1   6692   3282   0.00E
14:47:36   2.0   0.0   0.8  97.2   0.0    1   6580   3138   0.00E
14:47:37   2.8   0.0   1.3  96.0   0.0    1   6362   3032   0.00E
14:47:37   2.0   0.0   1.0  96.4   0.5    1   6640   3306   0.00E
14:47:38   1.8   0.0   1.0  97.2   0.0    1   6452   3128   0.00E
14:47:38   4.8   0.0   1.5  93.7   0.0    2   7016   4078   0.00E
14:47:39   3.0   0.0   1.0  96.0   0.0    1   6466   3136   0.00E
14:47:39   2.3   0.0   1.3  96.5   0.0    1   6532   3112   0.00E
14:47:40   2.0   0.0   1.5  96.5   0.0    1   6470   3134   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:47:40   2.3   0.0   1.0  96.7   0.0    1   6546   3188   0.00E
14:47:41   1.8   0.0   1.5  96.7   0.0    2   6348   2994   0.00E
14:47:41   1.8   0.0   0.8  97.4   0.0    3   6442   2936   0.00E
14:47:42   2.5   0.0   1.0  96.5   0.0    1   6484   2994   0.00E
14:47:42   2.3   0.0   1.0  96.4   0.3    2   6584   3290   0.00E
14:47:43   2.5   0.0   1.3  96.2   0.0    1   6390   3076   0.00E
14:47:43   2.0   0.0   1.3  96.7   0.0    1   6362   3056   0.00E
14:47:44   2.0   0.0   1.0  96.9   0.0    1   7002   3272   0.00E
14:47:44   2.8   0.0   0.8  96.2   0.3    1   6468   3036   0.00E
14:47:45   2.0   0.0   1.3  96.7   0.0    1   6496   3118   0.00E
14:47:45   2.8   0.0   1.0  96.2   0.0    2   6422   2962   0.00E
14:47:46   2.8   0.0   1.5  95.7   0.0    2   6362   3076   0.00E
14:47:46   2.0   0.0   0.8  97.2   0.0    1   6486   3208   0.00E
14:47:47   2.3   0.0   1.0  96.7   0.0    2   6456   3156   0.00E
14:47:47   4.1   0.0   0.5  95.4   0.0    1   6822   3518   0.00E
14:47:48   2.3   0.0   1.3  96.2   0.3    1   6614   3220   0.00E
14:47:48   2.8   0.0   1.3  96.0   0.0    1   6382   2972   0.00E
14:47:49   2.3   0.0   1.8  96.0   0.0    1   6396   3158   0.00E
14:47:49   2.0   0.0   1.3  96.4   0.3    2   6508   3186   0.00E
14:47:50   2.5   0.0   1.3  96.2   0.0    1   6458   3164   0.00E
14:47:50   2.8   0.0   1.8  95.5   0.0    1   6582   3148   0.00E
14:47:51   2.8   0.0   1.0  96.2   0.0    1   6450   3160   0.00E
14:47:51   3.3   0.0   1.5  95.1   0.0    1   7576   3320   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:47:52   2.5   0.0   0.8  96.7   0.0    1   4926   2268   0.00E
14:47:52   4.3   0.0   1.0  94.7   0.0    1   6940   4354   0.00E
14:47:53   3.3   0.0   0.8  95.9   0.0    2   6972   4900   0.00E
14:47:53   3.3   0.0   0.5  96.1   0.0    2   8426   7780   0.00E
14:47:54  18.6   0.0   2.8  78.6   0.0    2  11730   7644   0.00E
14:47:54   4.8   0.0   1.8  93.5   0.0    1   6128   3478   0.00E
14:47:55   3.8   0.0   1.5  94.7   0.0    2   9180   7724   0.00E
14:47:55   1.5   0.0   1.0  97.4   0.0    1   8714   7966   0.00E
14:47:56   5.0   0.0   1.0  94.0   0.0    1   7926   7488   0.00E
14:47:56   2.3   0.0   1.3  96.5   0.0    1   7350   7732   0.00E
14:47:57   2.3   0.0   1.8  95.9   0.0    1   5184   3102   0.00E
14:47:57   3.5   0.0   2.0  94.5   0.0    1   5054   2340   0.00E
14:47:58   4.0   0.0   2.5  93.2   0.2    2   5240   2442   0.00E
14:47:58   5.6   0.0   2.0  92.4   0.0    1   7664   7058   0.00E
14:47:59   5.3   0.0   2.0  92.7   0.0    2   6656   4598   0.00E
14:47:59   6.3   0.0   0.8  93.0   0.0    2   5580   2590   0.00E
14:48:00   3.5   0.0   2.5  94.0   0.0    1   5816   3366   0.00E
14:48:00   3.3   0.0   1.5  95.2   0.0    1   7264   6150   0.00E
14:48:01   2.8   0.0   1.5  95.7   0.0    1   8026   7686   0.00E
14:48:01   2.1   0.0   0.8  97.2   0.0    1   7244   7672   0.00E
14:48:02   8.1   0.0   1.3  90.7   0.0    9   6526   6480   0.00E
14:48:02   4.6   0.0   1.3  94.2   0.0    1   7048  11500   0.00E
14:48:03  11.3   0.0   1.5  87.2   0.0    3   8084   7700   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:48:03   5.0   0.0   1.8  93.2   0.0    1   5476   2622   0.00E
14:48:04   3.5   0.0   1.8  94.5   0.3    4   4912   2202   0.00E
14:48:04   2.3   0.0   2.3  95.5   0.0    3   4642   2058   0.00E
14:48:05   3.3   0.0   1.3  95.5   0.0    2   4686   1976   0.00E
14:48:05   2.0   0.0   1.8  96.2   0.0    1   6326   4772   0.00E
14:48:06   2.3   0.0   2.0  95.7   0.0    2   6868   6286   0.00E
14:48:06   3.8   0.0   2.0  94.2   0.0    1   6488   6246   0.00E
14:48:07   3.5   0.0   2.0  94.4   0.0    1   7304   4916   0.00E
14:48:07   2.5   0.0   1.8  95.7   0.0    1   7192   6622   0.00E
14:48:08   1.3   0.0   2.5  96.2   0.0    1   6836   7440   0.00E
14:48:08   2.3   0.0   1.3  96.4   0.0    1   7226   7454   0.00E
14:48:09   2.0   0.0   2.0  95.7   0.3    1   7164   7528   0.00E
14:48:09   2.8   0.0   1.8  95.4   0.0    1   5352   2560   0.00E
14:48:10   7.8   0.0   2.5  89.8   0.0    1   8910   8320   0.00E
14:48:10   5.5   0.3   2.5  91.7   0.0    1   8212   6444   0.00E
14:48:11   9.4   0.0   1.5  89.1   0.0    1   6976   5032   0.00E
14:48:11   4.8   0.0   2.0  93.1   0.0    2   6558   3824   0.00E
14:48:12   5.6   0.0   2.3  92.2   0.0    1   6202   3036   0.00E
14:48:12   3.8   0.0   1.5  94.7   0.0    1   5408   2242   0.00E
14:48:13  11.9   0.0   2.8  85.4   0.0    2   9632   7470   0.00E
14:48:13   6.0   0.0   1.8  91.9   0.3    1   7238   5464   0.00E
14:48:14   8.5   0.0   2.1  89.5   0.0    2  10460   8042   0.00E
14:48:14   2.5   0.0   2.3  95.2   0.0    1   5010   2370   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:48:15   3.0   0.0   1.8  95.2   0.0    1   4668   2038   0.00E
14:48:15   3.0   0.0   1.0  95.9   0.0    1   4744   2166   0.00E
14:48:16   3.8   0.0   1.8  94.4   0.0    1   5040   2278   0.00E
14:48:16   3.0   0.0   1.5  95.5   0.0    1   4872   2612   0.00E
14:48:17   5.1   0.0   1.0  93.9   0.0    2   8538   7750   0.00E
14:48:17   4.5   0.0   1.3  94.2   0.0    1   5806   4116   0.00E
14:48:18   3.3   0.0   1.0  95.7   0.0    1   5006   2932   0.00E
14:48:18   3.8   0.0   1.8  94.5   0.0    1   5270   2242   0.00E
14:48:19   3.5   0.0   1.8  94.7   0.0    1   7136   5354   0.00E
14:48:19   3.8   0.0   1.5  94.7   0.0    1   6992   5874   0.00E
14:48:20   2.3   0.0   2.0  95.7   0.0    1   7908   7214   0.00E
14:48:20   2.5   0.0   1.5  95.9   0.0    1   5416   4040   0.00E
14:48:21   1.8   0.0   1.5  96.4   0.3    1   6250   7080   0.00E
14:48:21   3.1   0.0   1.0  95.9   0.0    2   6454   7096   0.00E
14:48:22   6.0   0.0   2.0  91.7   0.3    1   6638   4022   0.00E
14:48:22   2.8   0.0   2.5  94.7   0.0    1   5058   2302   0.00E
14:48:23   3.0   0.0   2.0  95.0   0.0    1   4752   2156   0.00E
14:48:23   3.0   0.0   2.0  95.0   0.0    1   4840   2366   0.00E
14:48:24   2.8   0.0   2.0  95.2   0.0    1   7766   7444   0.00E
14:48:24   2.5   0.0   1.8  95.7   0.0    1   6212   5012   0.00E
14:48:25   3.0   0.0   1.3  95.7   0.0    2   7122   6262   0.00E
14:48:25   3.8   0.0   1.5  94.7   0.0    2   6572   7198   0.00E
14:48:26   3.8   0.0   1.3  94.9   0.0    1   5918   4100   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:48:26   3.0   0.0   1.3  95.7   0.0    1   6962   6450   0.00E
14:48:27   9.6   0.0   1.5  88.9   0.0    1   6898   6300   0.00E
14:48:27   2.5   0.0   0.8  96.7   0.0    1   7318   5756   0.00E
14:48:28   2.8   0.0   1.0  96.2   0.0    1   6600   6290   0.00E
14:48:28   9.0   0.0   1.8  89.2   0.0    1  10840   4954   0.00E
14:48:29   1.3   0.0   1.0  97.7   0.0    1   3610   1614   0.00E
14:48:29   1.8   0.0   1.0  97.2   0.0    2   3716   1756   0.00E
14:48:30   1.8   0.0   0.5  97.7   0.0    1   5716   5880   0.00E
14:48:30   6.1   0.0   0.8  93.2   0.0    2   9254   6902   0.00E
14:48:31   6.1   0.0   0.5  93.2   0.3    1   9902   5604   0.00E
14:48:31   5.3   0.0   2.0  92.7   0.0    1  12452   7678   0.00E
14:48:32   2.0   0.0   0.8  97.2   0.0    1   8684   8396   0.00E
14:48:32   6.1   0.0   1.3  92.6   0.0    1  11906   6858   0.00E
14:48:33   2.8   0.0   1.8  95.5   0.0    1   9360   6382   0.00E
14:48:33   2.8   0.0   1.0  96.2   0.0    1   6622   6024   0.00E
14:48:34   3.8   0.0   1.0  94.5   0.8    1   6134   5728   0.00E
14:48:34   3.3   0.0   0.5  96.2   0.0    1   5758   3792   0.00E
14:48:35   2.5   0.0   0.5  96.9   0.0    2   5852   5498   0.00E
14:48:35   1.3   0.0   1.3  97.5   0.0    1   4922   4342   0.00E
14:48:36   2.6   0.0   0.5  96.9   0.0    1   6414   7388   0.00E
14:48:36  15.3   0.0   2.8  81.7   0.3    1  16778   7002   0.00E
14:48:37   6.4   0.0   0.8  92.9   0.0    2   7702   6954   0.00E
14:48:37   4.8   0.0   0.8  94.4   0.0    2   5968   4260   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:48:38   2.3   0.0   0.5  97.2   0.0    2   6078   5982   0.00E
14:48:38   5.6   0.0   1.0  93.1   0.3    1   6512   4086   0.00E
14:48:39   1.5   0.0   1.0  97.5   0.0    1   3470   1666   0.00E
14:48:39   2.3   0.0   0.5  97.2   0.0    1   3676   1668   0.00E
14:48:40   1.8   0.0   1.0  97.2   0.0    1   3776   1740   0.00E
14:48:40   1.5   0.0   0.5  97.7   0.3    1   3432   1592   0.00E
14:48:41   4.5   0.0   1.5  94.0   0.0    2   5346   2390   0.00E
14:48:41   2.0   0.0   1.0  97.0   0.0    2   4128   1818   0.00E
14:48:42   3.3   0.0   1.5  95.2   0.0    2   6612   2930   0.00E
14:48:42   3.0   0.0   2.0  94.9   0.0    3   6420   2882   0.00E
14:48:43   3.3   0.0   1.5  95.2   0.0    2   6410   2870   0.00E
14:48:43   3.3   0.0   2.0  94.5   0.3    3   6486   2888   0.00E
14:48:44   2.8   0.0   1.5  95.7   0.0    2   6594   3152   0.00E
14:48:44   3.5   0.0   1.3  95.2   0.0    3   6428   2882   0.00E
14:48:45   3.8   0.0   1.8  94.4   0.0    2   7010   2966   0.00E
14:48:45   3.0   0.0   2.0  94.9   0.0    3   6456   2810   0.00E
14:48:46   3.3   0.0   1.5  94.9   0.3    2   6526   2830   0.00E
14:48:46   3.8   0.0   1.0  95.2   0.0    2   6440   2924   0.00E
14:48:47   3.0   0.0   1.5  95.4   0.0    2   6458   2964   0.00E
14:48:47   4.0   0.0   1.5  94.5   0.0    2   6648   3058   0.00E
14:48:48   3.6   0.0   1.3  95.2   0.0    2   6308   2838   0.00E
14:48:48   3.5   0.0   1.3  95.2   0.0    1   6376   2720   0.00E
14:48:49   3.8   0.0   1.5  94.7   0.0    2   6384   2998   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:48:49   3.8   0.0   0.8  95.4   0.0    2   6342   2628   0.00E
14:48:50   3.5   0.0   1.3  95.2   0.0    1   6410   2758   0.00E
14:48:50   3.8   0.0   1.5  94.7   0.0    1   6318   2796   0.00E
14:48:51   2.8   0.0   1.5  95.4   0.3    2   6416   2812   0.00E
14:48:51   3.3   0.0   1.3  95.4   0.0    1   6482   2884   0.00E
14:48:52   2.8   0.0   2.3  94.9   0.0    1   6566   2864   0.00E
14:48:52   3.8   0.0   1.0  95.2   0.0    1   7510   4728   0.00E
14:48:53   2.0   0.0   1.0  97.0   0.0    1   7484   6680   0.00E
14:48:53   4.0   0.0   1.0  94.9   0.0    1   6678   3614   0.00E
14:48:54   3.3   0.0   1.5  95.2   0.0    2   8114   5868   0.00E
14:48:54   4.8   0.0   1.8  93.4   0.0    1   8592   4232   0.00E
14:48:55   7.2   0.0   1.8  91.0   0.0    3   8840   3470   0.00E
14:48:55   4.5   0.0   1.8  93.7   0.0    1   7834   3304   0.00E
14:48:56   3.8   0.0   2.0  94.2   0.0    3   6696   3040   0.00E
14:48:56   3.8   0.0   1.3  94.7   0.3    3   6490   2966   0.00E
14:48:57   4.5   0.0   1.5  93.7   0.3    2   6590   3256   0.00E
14:48:57   3.0   0.0   2.3  94.7   0.0    2   6428   2918   0.00E
-------- ----- ----- ----- ----- ----- ---- ------ ------ ------ 
 Average   9.4   0.0  15.4  75.2   0.0  3.1 4241.5 3298.2  -N/A- 
 GeoMean   0.0   0.0   0.0  71.5   0.0  2.4 3458.9 2939.1   0.00 
  StdDev   7.3   0.0  15.8  23.0   0.1  1.9 3151.8 1750.0  -N/A- 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ------ 
 Minimum   0.0   0.0   0.0  45.1   0.0  1.0 1566.0  746.0  -N/A- 
 Maximum  20.8   0.3  36.4 100.0   2.5  9.0 27094.0 11500.0  -N/A- 
-------- ----- ----- ----- ----- ----- ---- ------ ------ ------ 
Summary:
System:   0.00 Watts on average with standard deviation 0.00  
